date,nav_theo_usd_bt,nav_theo_usd_live,nav_ucits_eur_bt,nav_ucits_eur_live,bench_6040_usd,bench_allw_usd,bench_rpar_usd,bench_6040_eur,bench_allw_eur,bench_rpar_eur
2006-03-30,99.7007,,99.626945,,100.907557,,,100.832909,,
2006-03-31,99.1706,,99.489763,,101.053299,,,101.378522,,
2006-04-03,99.4396,,99.595255,,100.967063,,,101.125109,,
2006-04-04,99.8481,,99.033486,,101.40753,,,100.580193,,
2006-04-05,100.4865,,99.423333,,101.640467,,,100.56509,,
2006-04-06,100.5822,,99.990013,,101.541737,,,100.9439,,
2006-04-07,99.323,,99.782635,,100.79457,,,101.261014,,
2006-04-10,100.251,,100.64008,,100.843775,,,101.235156,,
2006-04-11,99.6673,,99.782208,,100.414124,,,100.529894,,
2006-04-12,99.6102,,100.054628,,100.491907,,,100.940268,,
2006-04-13,99.5178,,99.920536,,100.325301,,,100.731305,,
2006-04-17,100.6478,,99.883705,,100.374657,,,99.612635,,
2006-04-18,102.0437,,100.440889,,101.301171,,,99.710023,,
2006-04-19,103.1141,,101.24855,,101.454919,,,99.619387,,
2006-04-20,101.7441,,100.430591,,101.473298,,,100.163284,,
2006-04-21,103.255,,101.666088,,101.478938,,,99.917357,,
2006-04-24,102.3202,,100.420349,,101.521114,,,99.6361,,
2006-04-25,102.0393,,99.79823,,101.130847,,,98.909729,,
2006-04-26,101.9794,,99.563428,,101.074121,,,98.679596,,
2006-04-27,101.6147,,98.566202,,101.457972,,,98.414176,,
2006-04-28,102.8265,,99.093312,,101.760797,,,98.0663,,
2006-05-01,102.8023,,99.282484,,101.105681,,,97.643956,,
2006-05-02,104.1674,,100.401448,,101.603632,,,97.930368,,
2006-05-03,103.5805,,99.685602,,101.351261,,,97.540188,,
2006-05-04,103.9463,,99.57258,,101.543451,,,97.270835,,
2006-05-05,104.8231,,100.120592,,102.152325,,,97.569632,,
2006-05-08,104.5319,,99.983852,,102.11003,,,97.667355,,
2006-05-09,105.5456,,100.565746,,102.207292,,,97.384947,,
2006-05-10,106.0616,,100.859777,,102.134351,,,97.125141,,
2006-05-11,105.4892,,99.901282,,101.365067,,,95.995611,,
2006-05-12,104.1093,,97.900478,,100.483929,,,94.491315,,
2006-05-15,102.4845,,97.381943,,100.636851,,,95.626285,,
2006-05-16,103.1188,,97.496952,,100.743499,,,95.251148,,
2006-05-17,101.6539,,96.986888,,99.474414,,,94.907464,,
2006-05-18,101.3108,,95.891929,,99.343006,,,94.029388,,
2006-05-19,101.063,,96.1891,,99.760147,,,94.949079,,
2006-05-22,100.6694,,95.121907,,99.310118,,,93.837529,,
2006-05-23,100.8002,,95.632008,,98.744105,,,93.681333,,
2006-05-24,99.9735,,95.308838,,99.225523,,,94.595761,,
2006-05-25,101.229,,96.143864,,99.957191,,,94.935943,,
2006-05-26,101.5774,,97.050998,,100.433188,,,95.957773,,
2006-05-30,100.6752,,95.097822,,99.279384,,,93.779333,,
2006-05-31,101.0922,,95.938984,,99.852438,,,94.76242,,
2006-06-01,100.9636,,95.86184,,100.394182,,,95.321195,,
2006-06-02,101.9966,,95.965736,,100.826165,,,94.864506,,
2006-06-05,100.7267,,94.881069,,99.817309,,,94.024454,,
2006-06-06,100.4923,,95.198739,,99.781116,,,94.525018,,
2006-06-07,99.325,,94.446188,,99.199189,,,94.326556,,
2006-06-08,99.1587,,95.286752,,99.281527,,,95.404784,,
2006-06-09,98.8125,,95.036704,,99.1492,,,95.360538,,
2006-06-12,97.9366,,94.590894,,98.380721,,,95.019843,,
2006-06-13,95.5545,,92.687812,,97.810205,,,94.875844,,
2006-06-14,95.9426,,92.598803,,98.119583,,,94.699914,,
2006-06-15,97.9176,,94.213267,,99.303492,,,95.54673,,
2006-06-16,97.7306,,94.003582,,98.848826,,,95.079164,,
2006-06-19,96.1316,,92.943549,,98.27506,,,95.015924,,
2006-06-20,96.4712,,93.227401,,98.497503,,,95.185571,,
2006-06-21,97.579,,93.702077,,98.952907,,,95.021397,,
2006-06-22,97.1669,,93.914639,,98.52445,,,95.226751,,
2006-06-23,97.6921,,94.935502,,98.532845,,,95.752524,,
2006-06-26,98.1495,,94.826655,,98.679183,,,95.338406,,
2006-06-27,97.788,,94.51495,,98.280996,,,94.991446,,
2006-06-28,98.1954,,95.075007,,98.633986,,,95.499656,,
2006-06-29,100.2982,,96.282819,,99.978131,,,95.975564,,
2006-06-30,101.2832,,96.270552,,99.970414,,,95.022738,,
2006-07-03,102.0029,,96.863753,,100.27718,,,95.224979,,
2006-07-05,101.8825,,97.334853,,99.813539,,,95.358243,,
2006-07-06,102.2669,,97.281628,,100.022285,,,95.146432,,
2006-07-07,101.7347,,96.511063,,99.781427,,,94.658082,,
2006-07-10,101.6247,,97.058051,,99.929089,,,95.438635,,
2006-07-11,102.9704,,97.981501,,100.264479,,,95.406681,,
2006-07-12,103.0208,,98.592798,,99.646566,,,95.363594,,
2006-07-13,102.6505,,98.346801,,98.704426,,,94.566169,,
2006-07-14,102.935,,98.954704,,98.529771,,,94.719817,,
2006-07-17,101.4711,,98.505507,,98.356943,,,95.482364,,
2006-07-18,101.0781,,98.273092,,98.630815,,,95.893721,,
2006-07-19,102.3449,,98.856451,,99.610227,,,96.214991,,
2006-07-20,101.1255,,97.353744,,99.243141,,,95.541593,,
2006-07-21,100.2456,,95.997336,,98.800186,,,94.613176,,
